12.2069	12.5928	12.0093	12.3118	12.1296	11.7082	12.5012	11.8202	11.8574	12.3659	12.089	12.4374	12.3518	13.1314	12.2094	12.1527	12.1366	12.4804	13.3489	12.9137	13.1665	13.5824	13.927	13.7484	13.3326
14.1871	14.0195	14.079	14.2056	14.0307	14.1173	13.9945	13.8168	14.852	14.1207	14.7658	14.1958	14.1082	13.8649	13.7708	13.8483	14.323	14.3769	14.0418	13.6574	13.7674	13.8913	14.5771	13.5057	13.0895
14.0355	13.5058	13.7875	14.0137	14.009	13.6223	13.4336	13.1265	13.6456	13.7732	11.9767	13.471	13.8419	13.238	13.2738	13.3387	13.4449	14.047	14.0113	13.1291	13.8851	12.7499	13.7586	13.4214	12.4685
12.7307	12.2472	12.7132	12.4573	12.4218	12.8458	12.4299	12.0823	12.1033	11.9484	10.2282	12.1185	12.2951	12.787	12.5211	12.4497	12.8765	12.2995	12.5008	12.079	12.5754	11.5068	12.2528	11.9527	12.4962
13.0166	12.4573	12.8728	12.8864	12.8038	12.5678	12.4201	12.2378	12.9093	12.4839	12.4209	12.6638	13.0706	12.8143	12.3094	12.3889	12.3723	12.9932	13.0728	12.1211	13.1249	11.9001	13.1281	12.4477	11.6639
8.82794	9.43797	9.59318	9.2777	9.3484	9.52596	8.97526	9.51374	9.29789	8.98687	10.1304	9.23814	9.64587	9.51621	9.72417	10.039	10.0469	9.0975	9.65233	9.38491	9.66374	9.37855	9.31675	9.23637	9.2649
12.8719	12.1024	12.7689	12.5935	12.4012	11.8368	12.1684	11.7001	12.597	12.4253	11.9237	12.2097	12.16	11.878	11.6476	11.5185	12.0773	12.6978	12.5984	11.2905	12.6453	11.6215	12.5416	11.4522	10.9436
10.7398	10.0239	10.7301	10.5097	10.4787	11.105	10.4645	9.94152	10.8993	10.3932	9.41348	10.0599	10.938	11.3003	10.8712	10.8695	11.4687	11.0462	10.3377	10.1519	10.2566	8.99049	10.0077	9.99735	9.91686
13.4796	12.825	13.2278	13.3963	13.3046	12.7959	12.957	12.7414	13.3276	13.1965	12.274	13.1732	13.1905	12.7648	12.9253	12.7878	12.9779	13.573	13.5331	12.7444	13.596	12.4742	13.2559	13.0413	12.0945
9.55211	10.4791	10.3322	10.4714	10.3916	10.433	9.99775	10.3977	11.2742	10.185	10.8016	10.2428	11.2286	10.2627	10.2714	10.7618	10.4442	11.1966	10.4863	11.029	10.5549	10.5147	10.0142	10.6766	10.4004
10.6189	10.3866	10.6516	10.4567	10.1895	10.1483	10.2535	10.4798	10.6442	9.85086	9.6502	10.3259	10.8443	10.5375	10.1896	10.2156	10.3123	10.6038	10.1838	9.88769	10.7655	9.79062	10.1314	10.085	9.96804
11.9208	12.464	12.3861	11.888	11.7928	11.9202	12.2148	11.5876	12.6921	11.776	11.8859	12.1236	11.7518	11.8485	12.1586	11.7691	11.7229	12.0573	11.9345	11.109	12.174	11.5475	12.1199	11.2703	10.6724
10.1298	9.61643	9.84392	10.3181	10.4274	9.66769	9.78693	10.027	10.0821	9.2533	10.4041	10.0537	9.60219	9.82219	9.87949	10.0062	9.68563	9.67217	9.79134	10.0727	9.9513	9.6598	9.79244	9.59511	9.81173
11.6504	11.2515	11.4581	11.5186	11.2099	11.4874	11.3731	10.95	11.4766	11.0984	10.0793	11.3166	11.2167	11.5497	11.5206	11.5107	10.9214	11.8877	11.6139	11.0244	11.4771	11.4192	11.0127	11.4133	11.2479
10.519	10.2541	10.7897	10.7072	10.6374	10.4088	10.044	10.3429	10.393	10.0468	9.01969	10.5109	11.2369	10.8915	10.3174	10.3521	10.4296	10.7664	10.2654	10.2492	10.1016	10.3539	10.0985	10.3781	10.8751
9.66544	10.0565	10.0205	10.0406	9.66123	9.74246	10.0612	9.56294	10.3081	9.06241	9.69301	9.79698	9.7444	9.94941	9.72076	9.87096	9.79677	9.81914	9.977	9.8685	10.1051	10.1492	10.1801	9.46693	9.91768
10.6651	10.5942	10.863	11.1494	10.8998	10.9628	11.1149	10.4489	11.0049	10.8465	9.71152	10.5922	10.3321	11.1592	10.6436	10.9599	10.4353	11.3346	10.9866	11.3519	11.2348	11.1189	11.0065	11.2915	11.2933
10.1837	9.75427	10.3578	10.7008	10.0891	10.5365	10.0785	9.57362	10.1974	10.1846	8.26493	10.0635	9.99876	9.80218	10.074	9.94222	10.0873	10.7001	10.2541	10.0269	10.2011	8.66006	9.68516	9.70592	10.4684
11.2312	11.3606	11.1959	11.3897	11.2637	10.9151	11.2599	11.8237	11.8547	11.4621	10.7528	11.5693	11.1696	11.2972	11.1567	10.9297	10.6374	11.3833	11.4842	11.1389	11.7	11.785	11.7846	11.2097	11.6959
9.08656	8.82973	8.13958	8.66081	8.66342	8.6573	8.77815	8.26582	8.47301	8.38109	7.62659	8.77927	8.70361	9.18599	9.35312	8.70249	8.19997	8.53371	9.71631	8.87659	9.80304	9.18658	9.65097	9.17587	8.84168
9.55602	8.68848	9.83807	9.45047	9.59299	9.37805	9.12458	8.91777	9.91392	8.53855	8.1556	9.24487	9.48278	9.42934	9.1988	9.16527	9.49801	9.10642	9.20839	8.54043	8.88722	8.31953	8.80424	8.32826	9.21742
8.39693	8.37041	8.33517	8.48058	8.17642	8.65969	8.48944	8.27675	9.06329	7.90692	8.79784	8.59089	8.68045	8.44868	8.57211	8.29361	8.47613	8.49088	9.07241	9.71813	8.86632	9.2965	8.90706	8.48357	7.80922
9.58807	9.82598	9.54209	9.73223	9.46965	8.95746	9.89176	9.2139	9.74104	9.6848	8.87809	9.44116	9.612	9.8703	9.58851	9.6724	9.16863	10.2462	9.56565	9.97725	9.62145	9.37821	9.53776	9.32328	9.39291
10.2484	10.5693	10.2387	10.3397	10.1962	9.96935	10.4016	9.81113	9.91627	10.3483	10.8559	10.2473	10.3683	11.1668	10.5761	10.4218	10.8408	10.4389	10.8337	10.357	11.0796	11.1822	11.3839	10.7496	10.6232
8.24472	8.2472	8.82384	8.33229	8.12023	8.43161	8.52494	9.03654	8.75439	8.23418	9.22682	8.37979	8.16399	8.39664	7.66763	8.38731	7.96695	8.68205	8.64567	8.55069	8.32072	9.71642	8.74783	8.37596	8.37704
10.0515	10.8666	10.4484	10.4619	10.3492	10.743	10.5048	10.9643	10.8503	10.8788	12.0026	11.0945	10.7297	10.8906	11.0619	10.9417	10.9779	11.3565	10.7338	11.2963	11.0541	11.1974	11.0892	10.7155	10.7084
8.25207	7.48763	8.12458	8.18427	8.31243	7.96623	7.90316	7.27017	7.16707	8.0636	3.1546	7.54115	8.30014	7.76886	7.37991	7.72659	6.92736	8.31283	8.12222	8.40207	7.58885	6.80266	8.36676	7.94525	8.59061
11.8358	11.78	11.6976	11.8296	11.825	11.6666	11.8114	11.4708	12.3101	11.7344	11.4321	11.7243	11.9855	11.7233	12.0429	11.7948	11.7627	12.082	11.8426	11.4463	12.1324	11.3487	11.5714	11.0356	11.1128
10.4293	10.2092	10.5038	10.5018	10.2835	10.8709	10.2772	10.0772	10.9386	10.1173	9.55056	10.8353	10.9451	10.9955	10.4317	10.4852	11.0028	10.5621	10.2515	10.0051	10.3101	9.37743	9.65397	9.42674	9.71383
12.9175	12.0676	12.5556	12.6542	12.8647	12.0769	12.5961	12.0259	12.2332	12.6175	10.6999	12.4648	12.9986	12.7473	12.4789	12.4167	12.2068	12.8933	12.332	12.3341	12.0714	11.9871	12.7484	12.032	12.7378
10.643	10.792	10.9525	10.7226	10.4795	10.9207	10.6804	10.4383	10.8205	10.7141	9.07121	10.7904	10.7051	10.7721	10.7839	10.6899	11.2896	10.7321	11.2795	11.1545	10.7048	10.1061	10.963	11.4389	10.6067
14.0766	13.6902	13.9552	13.978	13.9617	14.0196	13.6108	13.6096	14.1476	13.7503	13.562	13.9562	13.7957	13.7017	13.5882	13.9015	14.1206	14.1552	14.2088	13.4637	14.2427	13.6049	14.5144	13.7601	13.3657
13.7342	13.3718	13.4797	13.8666	13.6719	13.7777	13.2522	12.9677	13.8126	13.7077	13.7652	13.6084	14.0216	13.0211	13.1379	13.2227	13.3693	14.2782	14.1353	13.2291	14.2123	13.1508	13.9145	13.8257	12.5941
12.8645	12.3058	12.807	12.9192	12.9367	12.868	12.3308	12.1741	12.2862	12.4808	10.3855	12.3538	13.0474	12.2665	12.3019	12.3244	12.1085	12.9701	13.0211	11.9338	12.8895	11.3254	12.3785	12.5794	12.1692
12.3225	12.3972	12.5601	12.4431	12.3025	12.0027	12.2692	11.5635	12.5284	11.8613	12.9925	12.3638	12.5247	12.3253	12.1564	12.0899	12.3136	12.9316	12.7365	11.4506	12.8648	12.2598	12.9852	12.8234	11.9561
11.5792	11.7094	11.6745	11.6813	11.4773	11.8715	11.4751	11.6822	12.1841	11.6985	11.1877	11.6586	11.6672	11.7288	11.8713	11.9762	11.7609	11.7687	12.2469	11.8857	12.1018	11.4634	11.4153	12.2175	11.8587
9.33014	9.43853	9.52878	9.2345	9.45184	9.81673	9.06782	9.55151	9.046	9.45729	9.44949	9.18316	9.50559	9.17246	8.90872	9.25408	9.24441	9.42742	8.9087	8.90645	9.38344	9.61957	8.87729	8.72985	8.96835
10.8159	10.8869	10.4208	11.4803	10.8818	10.7997	10.888	10.6511	10.3991	11.3466	10.0131	10.7529	10.9751	10.8829	10.7921	10.997	10.7019	10.946	11.3376	11.7367	11.4891	11.8692	11.7908	11.7697	10.9953
12.0186	12.4153	11.9466	12.5669	12.5462	12.2715	12.2307	12.9036	11.8103	12.6832	11.916	12.4099	12.1449	12.3783	12.4451	12.3142	12.1863	12.0906	12.2995	12.3865	12.2496	13.14	12.949	13.1103	12.8605
8.26094	7.94936	8.05375	8.02927	7.67333	7.80367	8.26486	7.51819	8.05564	7.96915	7.7716	8.82075	8.31341	8.67641	7.75401	7.88559	7.79308	7.79183	7.89354	7.4785	7.73623	7.33117	7.05678	7.52342	7.24511
9.08491	9.39967	8.70549	8.90906	9.23007	9.0603	9.32898	9.16211	8.42548	9.3085	9.31059	9.41	8.32982	9.28094	9.49079	9.39615	9.3953	8.62359	9.95421	9.67421	9.6516	9.3506	9.98439	9.96611	9.67524
9.16101	8.72655	9.02206	9.3633	9.13154	8.93151	8.80535	8.71986	8.37201	8.81652	7.46531	8.27278	9.34226	8.82665	8.84501	9.01752	8.8082	9.34186	8.74413	8.79355	8.53714	7.96476	8.1916	7.89307	8.6908
10.4631	10.2965	10.7388	9.98199	10.443	10.3782	10.2544	10.2376	10.3842	9.87322	11	10.1533	10.5421	10.2346	9.89817	10.0681	9.92408	10.5411	9.92338	8.60526	9.86895	9.58342	9.85403	8.89025	9.92831
10.4644	9.73095	10.5406	10.589	10.3348	10.3612	9.81828	9.68145	9.71893	9.62323	8.16693	10.0227	10.6418	10.1308	9.64827	9.65197	9.78974	9.58128	9.66681	9.34068	10.0219	8.64609	9.52908	9.47989	9.50843
11.8788	11.0826	11.5475	11.5714	11.5978	11.1663	11.1353	10.7034	12.2803	11.3177	11.7476	11.2136	11.5245	11.4897	10.8967	11.2548	11.4575	12.6466	12.1708	10.5218	12.2971	11.2144	12.144	11.8693	10.6372
10.5583	11.0058	10.8183	10.4419	10.5279	10.8286	9.75293	11.0769	10.4862	10.9085	10.7878	10.6598	10.5915	9.89053	10.0122	10.5311	9.8062	11.0173	9.99865	10.1817	10.1261	10.7182	10.2015	10.3748	10.6639
8.99277	9.4619	9.08748	9.56085	9.5129	9.53471	9.03293	10.0727	9.57962	9.22632	10.5203	9.50859	9.43842	8.72727	9.13419	8.86425	9.62438	9.5588	9.29943	9.43481	9.3825	9.65806	9.19695	8.74141	8.72137
12.7548	12.7419	12.6695	12.5625	12.8941	12.7559	12.4488	13.1491	12.9432	12.7599	12.6349	13.0444	12.9709	12.5706	12.5708	12.3309	12.4749	13.1692	12.8823	12.7654	12.9457	12.3407	12.7172	12.7659	12.7817
10.6271	11.3292	10.3665	10.6174	10.8193	10.2789	10.9381	11.3021	11.3272	11.2199	11.1529	11.0167	10.964	10.9454	10.9301	10.3211	10.492	10.8888	12.0795	10.5125	12.3497	11.9401	12.2194	12.3506	12.146
10.3304	10.817	10.2737	10.7626	10.5418	10.5802	10.2628	10.3102	10.5495	10.2056	10.2706	10.3297	10.9792	10.7179	9.83142	11.1725	10.7392	10.6847	10.7325	10.4407	10.7136	10.442	10.6865	11.5074	10.6194
12.3475	11.6716	12.55	12.2071	12.3099	12.2328	11.7098	11.5322	12.0024	11.8886	9.64284	11.6259	12.2736	12.0321	12.3109	12.4126	12.5394	11.6106	12.4571	11.8173	12.3968	11.1252	11.9946	11.913	12.1425
13.6636	13.1689	13.2527	13.8756	13.5899	13.5296	13.1398	12.4186	13.6805	13.3729	12.9619	13.0392	13.4346	13.1999	12.9829	13.1059	13.6077	13.8419	13.9511	12.8765	13.8576	13.5133	13.8683	12.7591	12.5845
12.6661	12.3455	12.4443	12.8258	12.6738	12.6053	12.307	11.9397	12.4795	12.6635	12.0433	12.3746	12.8155	12.3626	12.225	12.3218	12.5205	13.3276	12.5722	11.914	12.9449	11.7635	12.5315	11.976	11.6868
10.5334	10.4744	10.7429	10.463	10.2544	9.91816	10.4443	9.96743	9.90955	9.60943	10.2145	10.5047	9.93952	11.0779	11.0735	10.9016	10.8123	9.4113	10.6448	10.3722	10.6363	10.0314	10.3368	9.48431	10.7369
10.798	10.4612	10.4015	10.8621	10.6099	10.4824	10.53	9.94016	9.59485	10.7689	9.84004	10.2297	10.6262	10.5934	10.3441	10.3848	10.0946	11.0923	11.0724	10.4207	11.1016	10.5069	10.9304	10.5674	10.2306
10.3997	11.1503	10.3494	10.4092	10.5647	10.4988	10.75	11.5064	11.1623	10.9792	11.6184	10.8374	10.4383	11.1251	11.015	11.2776	11.0117	11.1851	10.5417	10.6262	10.8196	11.7563	10.8917	11.252	10.9874
11.5356	11.7504	10.9532	10.9868	11.2353	11.2203	11.5928	11.6145	11.7538	11.6737	11.7092	11.5897	11.1063	11.6081	11.5058	11.8933	11.6761	11.6159	12.7522	12.5692	12.2459	12.865	13.4221	13.4455	12.3821
11.5246	11.2602	11.7169	11.343	11.4872	11.3275	11.2826	11.6194	11.6793	11.5537	10.3968	11.4404	12.219	11.7647	11.2588	11.3734	11.1749	12.0918	11.0315	10.7649	11.2174	10.6326	11.0518	11.3176	11.5212
13.6479	13.2305	13.3539	13.4074	13.5082	13.6438	13.2788	12.974	14.2165	13.5635	14.2612	13.5696	13.5775	12.9	13.2363	12.9018	13.3473	14.3502	13.2842	12.0611	13.3071	12.8677	12.7335	12.4187	12.0473
12.4871	11.8806	12.1875	12.2619	12.1089	12.1777	11.7558	11.516	12.5957	11.9942	11.5842	11.873	12.2321	11.8548	12.0859	11.9165	12.2843	12.769	12.6852	11.5851	12.6175	11.0448	12.4634	11.8719	11.0094
10.8066	10.6209	10.6375	10.6453	10.6507	10.5699	10.8648	10.4908	10.8432	10.2989	9.20988	10.2246	10.3871	10.8313	10.9811	10.5329	10.4774	10.7005	10.3536	10.237	9.87111	10.054	10.5442	9.7787	10.1816
12.2078	11.9184	12.3491	12.1936	12.2668	12.375	11.8506	11.5018	12.2761	12.2217	9.95863	11.9587	12.3834	11.8402	11.6971	11.5905	12.0617	12.6018	12.5286	11.2093	12.3043	10.3474	12.0209	11.3321	11.1148
13.2787	12.6937	13.1115	13.2648	13.2529	13.3209	12.7673	12.607	13.4061	13.1983	12.2252	13.0022	13.3634	12.6582	12.7909	12.8196	13.1817	13.6492	13.2644	12.5222	13.2488	11.7709	12.8571	13.1072	12.0861
10.8863	11.1613	9.81461	11.3189	11.61	10.5796	10.92	11.3578	10.2539	12.0061	9.20209	11.0241	10.7372	11.3124	11.0018	10.6546	10.6051	11.6092	10.6372	10.7054	10.4073	10.5844	10.5445	10.2583	10.8023
12.7501	12.6735	12.5394	12.9626	12.8232	12.2853	12.3854	11.9902	12.5996	12.8137	12.4754	12.608	12.4244	12.4588	12.8894	12.5462	12.8232	12.982	13.3813	12.0782	13.3082	12.7819	12.952	12.4126	11.6587
